,Table 3. Inequality-adjusted Human Development Index ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Human Development Index (HDI),,Inequality-adjusted HDI (IHDI),,,,,,Coefficient of human inequality,,Inequality in life expectancy,,Inequality-adjusted life expectancy index,,Inequality in education,a,Inequality-adjusted education index,,Inequality in income,a,Inequality-adjusted income index,,Income inequality,,,,,
HDI rank,Country,Value,,Value,,Overall loss (%),,Difference from HDI rank,b,,,(%),,Value,,(%),,Value,,(%),,Value,,Quintile ratio,,Palma ratio ,,Gini coefficient,
,,2015,,2015,,2015,,2015,,2015,,2010–2015,c,2015,,2015,d,2015,,2015,d,2015,,2010-2015,e,2010-2015,e,2010-2015,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Mauritius,0.781386251158067,,0.669070214400147,,14.3739458675476,,-4,,14.271,,9.8,,0.757610615384615,,13.17,,0.629097339277778,,19.843,,0.628421723832179,,5.91,,1.51,,35.84,
65,Trinidad and Tobago,0.779912427629402,,0.660745298345294,,15.2795525577564,,-5,,15.045,,16.6,,0.648210461538462,,6.595,,0.66958816890225,,21.94,,0.664627699440873,,..,,..,,..,
66,Costa Rica,0.776452942632562,,0.628331874961424,,19.0766316331977,,-9,,18.2361424233333,,8.2,,0.841918984615385,,12.42770627,,0.598737027056147,,34.080721,,0.492108488364234,,12.81,,2.95,,48.53,
66,Serbia,0.775733710856063,,0.688506870698817,,11.2444307803752,,3,,11.1322233333333,,7.9,,0.780001984615385,,8.12667,,0.697804074208311,,17.37,,0.599646947142937,,4.41,,1.05,,29.06,
68,Cuba,0.774669358502309,,..,,..,,..,,..,,5.5,,0.866099769230769,,10.93381,,0.693685265639301,,..,,..,,..,,..,,..,
69,Iran (Islamic Republic of),0.774063205651432,,0.517807586942294,,33.105257663485,,-40,,31.501,,10.6,,0.764452523076923,,37.345,,0.441164993666667,,46.558,,0.411674214948905,,6.55,,1.63,,37.35,
70,Georgia,0.769396875235456,,0.671945947683403,,12.6658855382315,,3,,12.1903333333333,,10.3,,0.759276,,2.21,,0.776906019633333,,24.061,,0.514321712270314,,8.24,,1.86,,40.09,
71,Turkey,0.766995969541256,,0.644765285249827,,15.9362876919074,,-3,,15.8207293966667,,11.5,,0.756035076923077,,14.15618819,,0.573770905071828,,21.806,,0.617908930826952,,7.98,,1.87,,40.18,
71,Venezuela (Bolivarian Republic of),0.766716416892275,,0.617768185614033,,19.4267695325963,,-11,,19.116103,,11.4,,0.741336646153846,,17.581,,0.585572068003333,,28.367309,,0.543101240886431,,15.96,f,2.75,f,46.94,f
73,Sri Lanka,0.766438081372341,,0.677778420474629,,11.5677525755195,,8,,11.534,,8.1,,0.778308169230769,,12.786,,0.655685956377193,,13.716,,0.610120673952865,,6.58,,1.79,,39.16,
74,Saint Kitts and Nevis,0.76505408210635,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
75,Albania,0.764173728347378,,0.661370500002722,,13.4528608523328,,4,,13.3769866666667,,9.9,,0.803525661538462,,11.9,,0.630302933666667,,18.33096,,0.57119629166681,,4.27,,1.04,,28.96,
76,Lebanon,0.762841180242274,,0.602814967444842,,20.977657858823,,-10,,20.4126666666667,,7.2,,0.850005169230769,,24.053,,0.498178627877108,,29.985,,0.517303506161682,,..,,..,,..,
77,Mexico,0.761682896697458,,0.58710304562873,,22.9202797943449,,-12,,22.4017896666667,,13.2,,0.760795323076923,,19.74609,,0.525330319819066,,34.259279,,0.506340537900181,,10.76,,2.86,,48.21,
78,Azerbaijan,0.758527581267564,,0.658546338467741,,13.1809633913042,,5,,12.953,,21.7,,0.613101046153846,,8.3,,0.663358564166667,,8.859,,0.702228773739701,,4.8,f,1.22,f,31.79,
79,Brazil,0.754143634269208,,0.561021156675359,,25.6081824228341,,-19,,24.9567883333333,,14.4,,0.720989046153846,,22.64508,,0.526600493892889,,37.825285,,0.465080134123908,,15.54,,3.53,,51.48,
79,Grenada,0.753555768652488,,..,,..,,..,,..,,8.7,,0.752269861538462,,..,,..,,..,,..,,..,,..,,..,
81,Bosnia and Herzegovina,0.74983352255894,,0.650107171392115,,13.2997989775773,,6,,13.12334,,6.7,,0.812915723076923,,12.50965,,0.607374535655,,20.16037,,0.556484108611181,,5.68,,1.33,,33.83,
82,The former Yugoslav Republic of Macedonia,0.748094279082394,,0.623059417781863,,16.7137839169012,,1,,16.08693,,7.6,,0.789408738461539,,10.592,,0.601683237988722,,30.06879,,0.509235360062451,,9.31,f,2.29,f,44.05,f
83,Algeria,0.744805577498479,,..,,..,,..,,..,,18.6,,0.689107353846154,,..,,..,,..,,..,,..,,..,,..,
84,Armenia,0.742849830774667,,0.673672052079655,,9.31248495040657,,15,,9.21605666666667,,10.1,,0.7591156,,3.685,,0.702630709478542,,13.86317,,0.573205762993148,,4.74,,1.22,,31.48,
84,Ukraine,0.743049422919864,,0.689645308528451,,7.18715508607192,,18,,7.15336666666667,,8.7,,0.7181658,,3.59926,,0.774277890248,,9.16084,,0.589869282547602,,3.32,,0.82,,24.09,
86,Jordan,0.741498511184512,,0.619115367407845,,16.5048401218183,,3,,16.4309266666667,,11.9,,0.734279615384615,,16.9017,,0.582923610140972,,20.49108,,0.554423505387639,,..,,..,,..,
87,Peru,0.739748575563532,,0.579923799224256,,21.6052834191027,,-8,,21.349629,,14.2,,0.7235448,,20.33778,,0.535562546982806,,29.511107,,0.503311867690067,,10.77,,2.34,,44.14,
87,Thailand,0.739793864775651,,0.585717459421788,,20.8269374335225,,-5,,20.1606666666667,,10.4,,0.752860553846154,,16.1,,0.537642852777778,,33.982,,0.496427795512823,,6.51,,1.65,,37.85,
